"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comp"
"741","Tbc1d10b",0.112670934083176,0.513986409369542,0.322,0.481,1,"Untreated"
"742","Map3k11",0.118712759765105,0.688220850688094,0.268,0.395,1,"Untreated"
"743","Zrsr2",0.119777821131468,0.566570886329191,0.275,0.398,1,"Untreated"
"744","Def6",0.123075314546201,0.621630236707774,0.511,0.655,1,"Untreated"
"745","Arid3b",0.123613503832495,0.863221334231899,0.188,0.27,1,"Untreated"
"746","Pcmtd2",0.126050781221464,0.815934983620472,0.192,0.27,1,"Untreated"
"747","Ncln",0.133598801731404,0.538946045267781,0.326,0.47,1,"Untreated"
"748","Cenpb",0.134399433292959,0.51243410983933,0.29,0.418,1,"Untreated"
"749","Itprid2",0.135167602895532,0.758271062964548,0.199,0.273,1,"Untreated"
"750","Phip",0.13749893524873,0.589124126512393,0.333,0.484,1,"Untreated"
"751","Ndufb8",0.140648289610994,0.549621851425488,0.312,0.448,1,"Untreated"
"752","Srpk2",0.141890278212931,0.504497259757865,0.261,0.376,1,"Untreated"
"753","Scand1",0.143939752109061,0.936198983659436,0.417,0.516,1,"Untreated"
"754","Pnpla7",0.145980124842508,0.769693527506923,0.21,0.272,1,"Untreated"
"755","Anp32b",0.146023690049978,0.987256496656858,0.351,0.421,1,"Untreated"
"756","Mepce",0.147703208913942,0.539822376284583,0.319,0.455,1,"Untreated"
"757","Gigyf1",0.151828260320897,0.702211165427283,0.283,0.418,1,"Untreated"
"758","Rhob",0.15201670766153,0.602333517947897,0.435,0.508,1,"Untreated"
"759","Midn",0.156648819822236,0.561963129758267,0.395,0.598,1,"Untreated"
"760","Cbx7",0.15731084717538,0.90763324337312,0.333,0.357,1,"Untreated"
"761","Fam173a",0.157394184343984,0.52277185621172,0.272,0.391,1,"Untreated"
"762","Nf2",0.163952795157585,0.918431519344605,0.399,0.471,1,"Untreated"
"763","Ebpl",0.172791670104578,0.748482157391335,0.181,0.257,1,"Untreated"
"764","Cep250",0.173318987402565,1.02217022786481,0.185,0.268,1,"Untreated"
"765","Wdr6",0.179270631397812,0.911801722397102,0.185,0.261,1,"Untreated"
"766","Itgb3",0.191097779993665,0.574900986321401,0.236,0.317,1,"Untreated"
"767","Klf16",0.194024137798997,0.70835348830501,0.178,0.258,1,"Untreated"
"768","Pym1",0.195423031723206,0.714428891892718,0.254,0.368,1,"Untreated"
"769","Chfr",0.195723399246497,0.512775468168518,0.341,0.484,1,"Untreated"
"770","Tbrg4",0.208794135527521,0.807613215048551,0.268,0.376,1,"Untreated"
"771","Znrf1",0.20959290842123,0.621353404842605,0.543,0.671,1,"Untreated"
"772","Tuba1a",0.212252006410254,0.53821109319293,0.326,0.451,1,"Untreated"
"773","Ccdc186",0.21232070042177,0.620833186448805,0.192,0.277,1,"Untreated"
"774","Slc37a1",0.214071712742102,0.787558913369014,0.181,0.253,1,"Untreated"
"775","Tmx1",0.214289338878349,0.530104850655432,0.279,0.405,1,"Untreated"
"776","Rgl2",0.215186209505644,0.934029809056997,0.38,0.461,1,"Untreated"
"777","Ncaph2",0.216336325061884,0.692510543385421,0.239,0.333,1,"Untreated"
"778","Foxp3",0.220379484009391,0.556531201433248,0.29,0.266,1,"Untreated"
"779","Srrm2",0.223436813295547,0.5870845292656,0.554,0.74,1,"Untreated"
"780","Lemd2",0.225255187738544,0.593255094540694,0.351,0.508,1,"Untreated"
"781","Prkd2",0.234555507715366,0.744624948959014,0.431,0.545,1,"Untreated"
"782","Stat5b",0.237521714457135,0.634072422350159,0.475,0.556,1,"Untreated"
"783","Slc2a1",0.238206135452585,0.629596903040061,0.275,0.376,1,"Untreated"
"784","Myl6",0.24726861777323,0.713708247512544,0.46,0.609,1,"Untreated"
"785","Ccdc9",0.248295876550234,0.565535455911799,0.37,0.541,1,"Untreated"
"786","Wdr83os",0.256380209539412,0.562497492909761,0.344,0.48,1,"Untreated"
"787","Ier5",0.256666309225184,0.564020429464697,0.591,0.73,1,"Untreated"
"788","Pear1",0.258873993665835,0.570858329107563,0.293,0.401,1,"Untreated"
"789","Spryd3",0.260905485024557,0.714329090377499,0.246,0.356,1,"Untreated"
"790","Mif4gd",0.261116758329007,0.656872942735213,0.312,0.425,1,"Untreated"
"791","Arhgap25",0.263191486494653,0.737069283293742,0.467,0.588,1,"Untreated"
"792","Timm13",0.268515196910246,0.549390084585887,0.333,0.466,1,"Untreated"
"793","Bicra",0.274101901502516,0.819337236676219,0.228,0.312,1,"Untreated"
"794","Snw1",0.275068330397832,0.513385634518629,0.312,0.429,1,"Untreated"
"795","Fasn",0.275410330014229,0.626622029901085,0.264,0.378,1,"Untreated"
"796","Rnpepl1",0.291530896273377,0.563955425217632,0.348,0.496,1,"Untreated"
"797","Inf2",0.303505552408058,0.578596150995982,0.214,0.292,1,"Untreated"
"798","Trim8",0.304790152885704,0.548820298547471,0.406,0.572,1,"Untreated"
"799","Nudcd3",0.310909762345459,0.51188088549873,0.42,0.625,1,"Untreated"
"800","Agap3",0.311881062548284,0.749790135629748,0.293,0.42,1,"Untreated"
"801","Itprip",0.311903463245076,0.60079471789604,0.188,0.265,1,"Untreated"
"802","Pola1",0.314509106572694,0.574271643556388,0.192,0.253,1,"Untreated"
"803","Agap2",0.317681243892874,0.617951387513172,0.322,0.455,1,"Untreated"
"804","Ano10",0.318844477172995,0.881208966842857,0.196,0.266,1,"Untreated"
"805","Letm1",0.32044691158688,0.652734453139255,0.268,0.365,1,"Untreated"
"806","Spg7",0.327698479492618,0.655202293803977,0.286,0.401,1,"Untreated"
"807","Snx29",0.330970020711622,0.523021273580745,0.25,0.321,1,"Untreated"
"808","Cc2d1a",0.3414980617854,0.720349172348657,0.236,0.318,1,"Untreated"
"809","Arl6ip4",0.344145873258091,0.785125355896398,0.232,0.312,1,"Untreated"
"810","Wdr46",0.356709532022255,0.771632431492202,0.228,0.317,1,"Untreated"
"811","Abtb1",0.35746890962341,0.963544008878237,0.264,0.307,1,"Untreated"
"812","Ikbkb",0.363283167310364,0.561150615063522,0.402,0.562,1,"Untreated"
"813","Txndc5",0.366699857631129,0.628418155849422,0.272,0.365,1,"Untreated"
"814","Snx4",0.367868347624967,0.727956830141771,0.261,0.357,1,"Untreated"
"815","Preb",0.369301728405266,0.554526841259021,0.384,0.548,1,"Untreated"
"816","Fos",0.370440359489592,0.527642966628306,0.678,0.746,1,"Untreated"
"817","Cldnd1",0.374762901031635,0.721638122794875,0.366,0.489,1,"Untreated"
"818","Bcl7c",0.378362956844252,0.981655036596548,0.25,0.349,1,"Untreated"
"819","Bbc3",0.396153730642546,0.672522689411751,0.228,0.292,1,"Untreated"
"820","AI467606",0.400088273758633,0.785654109045706,0.236,0.303,1,"Untreated"
"821","Syk",0.402501643377161,0.779120403169172,0.254,0.279,1,"Untreated"
"822","Sfi1",0.404748715484918,0.520241496292719,0.377,0.53,1,"Untreated"
"823","Wasf2",0.41634745480964,0.549172563679377,0.478,0.637,1,"Untreated"
"824","Msl1",0.433495161944485,0.610638921999213,0.359,0.492,1,"Untreated"
"825","Tiam1",0.43778505130283,1.07303675533375,0.326,0.371,1,"Untreated"
"826","Ppm1m",0.439074158958015,0.651922405050478,0.283,0.372,1,"Untreated"
"827","Sntb1",0.448015391559986,0.862060676621655,0.366,0.44,1,"Untreated"
"828","Pip4k2a",0.454650768731886,0.628970641376606,0.272,0.351,1,"Untreated"
"829","Unc13d",0.46119612608507,0.568690614067474,0.373,0.52,1,"Untreated"
"830","Pcnx3",0.465382643846678,0.651741654100145,0.341,0.469,1,"Untreated"
"831","Gabarapl2",0.471266656493829,0.59241849736058,0.489,0.621,1,"Untreated"
"832","Rab11b",0.482784412796372,0.605756216474108,0.355,0.507,1,"Untreated"
"833","Nfe2l1",0.516656506596094,0.761002343444324,0.293,0.404,1,"Untreated"
"834","Tspan13",0.522083141366755,0.582054158000561,0.482,0.614,1,"Untreated"
"835","Nudt3",0.544514537913676,0.560864588434848,0.395,0.546,1,"Untreated"
"836","Pcf11",0.566622496607237,0.640596059507894,0.471,0.626,1,"Untreated"
"837","Hp",0.573333704946109,1.02454019876633,0.25,0.188,1,"Untreated"
"838","Ppp1cb",0.591340052526478,0.687182195168158,0.417,0.583,1,"Untreated"
"839","Slc2a3",0.60501087953738,0.609116463563737,0.362,0.467,1,"Untreated"
"840","Gabbr1",0.60656366925675,0.759322550034736,0.417,0.542,1,"Untreated"
"841","Phf1",0.60760989664197,0.70455931603667,0.37,0.52,1,"Untreated"
"842","Rfx1",0.607788288205279,0.766886647322267,0.399,0.515,1,"Untreated"
"843","Ptpn13",0.613537853375996,0.890833573077847,0.221,0.274,1,"Untreated"
"844","Prpf38b",0.6152395887735,0.521551591180521,0.5,0.678,1,"Untreated"
"845","Tprgl",0.617424684975721,0.638992684657867,0.362,0.504,1,"Untreated"
"846","Jmy",0.634418467149574,0.671471205869954,0.435,0.561,1,"Untreated"
"847","Tspan32",0.635252203653296,0.703994471026943,0.355,0.418,1,"Untreated"
"848","Crebl2",0.642417075099654,0.833373151930505,0.225,0.276,1,"Untreated"
"849","Sh3gl1",0.671782137430208,0.554233309232549,0.406,0.564,1,"Untreated"
"850","Zfand2b",0.671931735076143,1.03099777461124,0.196,0.25,1,"Untreated"
"851","Tmc6",0.675034152903571,0.539874793227386,0.431,0.542,1,"Untreated"
"852","Ddx27",0.68197271751401,0.789496589528686,0.286,0.382,1,"Untreated"
"853","Phf20l1",0.687014036755337,0.518670661838094,0.496,0.668,1,"Untreated"
"854","Tmod3",0.691135039919836,0.601069154858927,0.478,0.668,1,"Untreated"
"855","Eid1",0.69820222526062,0.697083683755805,0.322,0.423,1,"Untreated"
"856","Ttc7",0.713349301383036,0.544191074024373,0.478,0.633,1,"Untreated"
"857","Il6ra",0.723847943897827,0.815948330417738,0.333,0.383,1,"Untreated"
"858","Nisch",0.726188768089033,0.504802667674069,0.475,0.649,1,"Untreated"
"859","Alox5ap",0.754112469557359,0.954398405805878,0.29,0.202,1,"Untreated"
"860","Ywhag",0.756377248652394,0.631746677257493,0.431,0.565,1,"Untreated"
"861","Baz2a",0.766004604829735,0.575116868733056,0.438,0.572,1,"Untreated"
"862","Sec11a",0.778870250981412,0.622960613169015,0.428,0.615,1,"Untreated"
"863","Mbp",0.803443912401444,0.638169559236694,0.478,0.633,1,"Untreated"
"864","Frat2",0.803797849753302,0.997241454454097,0.239,0.289,1,"Untreated"
"865","Ppp1r12c",0.806157473665472,0.594826826546656,0.464,0.655,1,"Untreated"
"866","Mast3",0.809847639948452,0.548257099793147,0.417,0.557,1,"Untreated"
"867","Sirt7",0.815998676536717,0.593670612926177,0.46,0.62,1,"Untreated"
"868","Rbm38",0.820003644475054,0.511004545234414,0.467,0.56,1,"Untreated"
"869","Sart1",0.827533607610702,0.522328323528786,0.413,0.554,1,"Untreated"
"870","Mrfap1",0.827604485239279,0.531121046663894,0.442,0.596,1,"Untreated"
"871","Ikbke",0.874558817486459,0.568492669505991,0.409,0.504,1,"Untreated"
"872","Zfp292",0.881887810454531,0.569394039149342,0.457,0.602,1,"Untreated"
"873","Zbtb7b",0.891406513208591,0.802477660988709,0.337,0.44,1,"Untreated"
"874","Ctdsp2",0.903420672848253,0.569502628734095,0.431,0.588,1,"Untreated"
"875","Xylt1",0.915874910369972,0.71589987402662,0.268,0.334,1,"Untreated"
"876","Arhgap4",0.918875146375403,0.506267204973253,0.464,0.617,1,"Untreated"
"877","Tmem134",0.931254839794338,0.649068884473223,0.413,0.548,1,"Untreated"
"878","Pdlim1",0.933629218042001,0.936760069083635,0.203,0.251,1,"Untreated"
"879","Tmem154",0.938870371354064,0.734844372996368,0.315,0.393,1,"Untreated"
"880","Zfp703",0.94622596084822,0.888801253375728,0.261,0.325,1,"Untreated"
"881","Hectd1",0.94949008071174,0.654501500709328,0.431,0.584,1,"Untreated"
"882","Atf1",0.951739690805715,0.642592279642693,0.344,0.439,1,"Untreated"
"883","Tspyl1",0.983695196461673,0.539168240058972,0.442,0.572,1,"Untreated"
"884","Trib2",0.98963622862221,0.644864255923935,0.301,0.36,1,"Untreated"
"885","mt-Nd1",2.10610383991474e-50,1.55003776088572,0.775,0.265,3.37566323461535e-46,"NP-"
"886","Arpc4",1.68699317710383e-44,1.48081114156287,0.626,0.181,2.70391266426202e-40,"NP-"
"887","Ifi204",3.54428630986802e-43,1.35338269421909,0.581,0.147,5.68078209745646e-39,"NP-"
"888","Hnrnpa2b1",1.87698045249421e-42,1.09745972968573,0.902,0.407,3.00842426925772e-38,"NP-"
"889","Tnks2",1.71260019183878e-38,0.959774007379012,0.732,0.238,2.7449555874792e-34,"NP-"
"890","Nfatc3",1.21428787058805e-37,1.10489098374997,0.742,0.267,1.94626059897853e-33,"NP-"
"891","Hipk1",4.10203263374759e-36,0.950297452175963,0.923,0.475,6.57473790537063e-32,"NP-"
"892","Eif3f",1.71386995406981e-34,0.907720322346016,0.816,0.326,2.7469907623831e-30,"NP-"
"893","Cxcr4",2.52056188227866e-34,1.03460203553105,0.882,0.511,4.03995658491624e-30,"NP-"
"894","Ep400",3.99115423149266e-34,1.08835790097801,0.66,0.217,6.39702200223644e-30,"NP-"
"895","Fbxo33",1.08190574375653e-33,1.50127175538777,0.519,0.124,1.73407852609296e-29,"NP-"
"896","Hivep2",9.04385638328367e-33,1.05333724417728,0.644,0.204,1.44954930111271e-28,"NP-"
"897","Actr3",2.05179252809036e-32,0.99420521067698,0.723,0.265,3.28861306402323e-28,"NP-"
"898","Btg1",2.5786253627482e-32,0.819243715607642,0.981,0.751,4.13302073141282e-28,"NP-"
"899","H3f3b",1.12357552137177e-31,0.843894934390331,0.94,0.52,1.80086684565468e-27,"NP-"
"900","Gpr132",1.30769173231487e-31,0.955850683844048,0.919,0.507,2.09596830855427e-27,"NP-"
"901","Elf1",1.40631050525913e-31,0.847030386128152,0.805,0.33,2.25403447782933e-27,"NP-"
"902","Sumo2",2.32928625948351e-31,1.57714881451156,0.449,0.102,3.73338001670018e-27,"NP-"
"903","Arpc2",3.10509904277604e-31,0.882755984895686,0.77,0.31,4.97685274576144e-27,"NP-"
"904","Nup153",3.6845186700318e-31,0.868591395216676,0.786,0.317,5.90554652432697e-27,"NP-"
"905","Pcbp2",3.91706626480959e-31,0.827177228126811,0.688,0.238,6.27827380923682e-27,"NP-"
"906","Csk",6.86125526856907e-31,0.877779265013105,0.87,0.403,1.09972199444625e-26,"NP-"
"907","Cd69",8.89314199947366e-31,1.36567625490351,0.728,0.321,1.42539279967564e-26,"NP-"
"908","Cdipt",9.51161000264544e-31,0.858193390185465,0.572,0.174,1.52452085122401e-26,"NP-"
"909","mt-Atp6",1.20804542234165e-30,0.911868963123629,0.879,0.475,1.93625520292919e-26,"NP-"
"910","Ube2d3",2.62972637762479e-30,0.760032445362383,0.644,0.231,4.21492543805701e-26,"NP-"
"911","Smarca4",6.92111141669722e-30,0.790998069713268,0.781,0.314,1.10931573786823e-25,"NP-"
"912","Prrc2c",1.02772168899699e-29,0.838870745050572,0.933,0.495,1.64723232312438e-25,"NP-"
"913","Slain2",1.03509878988187e-29,0.948213791733886,0.563,0.172,1.65905634042266e-25,"NP-"
"914","Eif4a1",1.28251543756993e-29,0.828851633865832,0.677,0.253,2.05561574333709e-25,"NP-"
"915","Cnot1",1.33052514441472e-29,0.730135972800212,0.688,0.249,2.13256570146791e-25,"NP-"
"916","Igtp",1.96390819053254e-29,1.48359352663298,0.539,0.213,3.14775204778556e-25,"NP-"
"917","Selenot",4.59035938993693e-29,0.71914742542051,0.642,0.226,7.35742803019091e-25,"NP-"
"918","Ncoa6",4.75877564337786e-29,1.22907444985077,0.416,0.093,7.62736560120603e-25,"NP-"
"919","Srsf3",1.37071851123609e-28,0.786724417069973,0.591,0.19,2.1969876298092e-24,"NP-"
"920","Tle4",1.45477827229495e-28,1.32504745048352,0.444,0.104,2.33171861483434e-24,"NP-"
"921","Tnfaip3",2.46527285105617e-28,0.808951055368326,0.984,0.79,3.95133932567284e-24,"NP-"
"922","Acin1",2.51893717660893e-28,0.820608078090984,0.779,0.326,4.03735250666879e-24,"NP-"
"923","mt-Co3",4.22098296342119e-28,0.915224154733785,0.83,0.398,6.76539149377148e-24,"NP-"
"924","Eef1g",6.31754073615905e-28,0.892742695390759,0.598,0.213,1.01257542919157e-23,"NP-"
"925","Dynll1",7.22258250595002e-28,0.901967222376721,0.542,0.172,1.15763552405367e-23,"NP-"
"926","Herc1",7.66687840774398e-28,0.627952681146029,0.64,0.231,1.2288472711932e-23,"NP-"
"927","Psmd8",1.01507792579651e-27,0.959517601310004,0.496,0.145,1.62696689946665e-23,"NP-"
"928","Eif2s1",1.21804655990372e-27,1.18046976069319,0.468,0.127,1.95228502621368e-23,"NP-"
"929","Eif3h",1.67627027526516e-27,0.822961688626468,0.677,0.258,2.686725997195e-23,"NP-"
"930","Hnrnpc",1.78337662550243e-27,0.833218620474125,0.56,0.186,2.8583960553553e-23,"NP-"
"931","Wac",2.0940300235216e-27,0.972307976072594,0.539,0.186,3.35631132170042e-23,"NP-"
"932","Fam120a",4.01518127534661e-27,0.74378454888223,0.558,0.181,6.43553254812554e-23,"NP-"
"933","Tab2",4.54823161809606e-27,0.66327523843782,0.747,0.299,7.28990563748436e-23,"NP-"
"934","P2ry10",5.56949497993351e-27,0.725936161115924,0.851,0.41,8.92678655383743e-23,"NP-"
"935","Ccny",6.29598079067019e-27,0.812833091565804,0.604,0.213,1.00911980112862e-22,"NP-"
"936","Virma",7.43683542714998e-27,1.04911671942524,0.435,0.113,1.1919759822636e-22,"NP-"
"937","mt-Atp8",8.51590664182837e-27,0.754773934689921,0.882,0.484,1.36492951655225e-22,"NP-"
"938","Tpt1",1.79159074687064e-26,0.523794717145367,0.995,0.898,2.87156164908427e-22,"NP-"
"939","Sept11",1.97069822664191e-26,1.01452903536091,0.611,0.229,3.15863511766166e-22,"NP-"
"940","Tasp1",2.41471454483814e-26,1.57212040684173,0.368,0.075,3.87030447246657e-22,"NP-"
"941","Ubqln1",3.46411751868247e-26,0.637805403714645,0.574,0.195,5.55228755894427e-22,"NP-"
"942","Foxo1",3.75387361840369e-26,0.687589461973483,0.768,0.339,6.01670863557744e-22,"NP-"
"943","Ubxn4",9.1046554887145e-26,0.6391283035455,0.698,0.274,1.45929418173116e-21,"NP-"
"944","Ide",9.65777457056261e-26,0.990710077608313,0.544,0.186,1.54794810816978e-21,"NP-"
"945","Pum1",1.1270516973234e-25,0.637355870884786,0.563,0.188,1.80643846046994e-21,"NP-"
"946","Hint1",1.16160423700232e-25,1.27175346531961,0.435,0.129,1.86181927106732e-21,"NP-"
"947","mt-Nd3",1.38960226716813e-25,1.74341072119145,0.396,0.1,2.22725451381708e-21,"NP-"
"948","Cyfip2",1.45924535979931e-25,0.753759806077429,0.875,0.446,2.33887846268634e-21,"NP-"
"949","Canx",1.91613214733763e-25,0.786303359397602,0.57,0.206,3.07117660575276e-21,"NP-"
"950","Nsa2",1.99974567274862e-25,0.996141276949224,0.412,0.102,3.20519236428149e-21,"NP-"
"951","Gbp4",2.2532459494479e-25,0.896058548115937,0.707,0.31,3.61150260777509e-21,"NP-"
"952","Naa20",2.81763855627434e-25,1.34873817398924,0.388,0.086,4.51611107799651e-21,"NP-"
"953","Ascc3",2.94938790709215e-25,0.516317045310254,0.618,0.231,4.72727893748729e-21,"NP-"
"954","Snx5",3.36229420922817e-25,1.02887182431173,0.458,0.131,5.38908515855091e-21,"NP-"
"955","Ifi47",3.71842195609332e-25,0.640036442301701,0.642,0.29,5.95988671122637e-21,"NP-"
"956","Crybg1",3.96259186938734e-25,0.626244543621143,0.66,0.251,6.35124224825404e-21,"NP-"
"957","Ifi211",5.80789243096646e-25,0.960912655468848,0.412,0.122,9.30888998835305e-21,"NP-"
"958","Mgat2",6.62601400148878e-25,0.820076989035318,0.446,0.122,1.06201752415862e-20,"NP-"
"959","Ankhd1",6.96505969790663e-25,0.91533560117332,0.458,0.133,1.11635976838048e-20,"NP-"
"960","H2afz",7.33004587559155e-25,0.756788860476739,0.719,0.312,1.17485975293981e-20,"NP-"
"961","Gnb2",1.08727201917087e-24,0.739935649472725,0.656,0.265,1.74267959232707e-20,"NP-"
"962","Hcfc1",1.97640113213778e-24,1.02053857474269,0.488,0.163,3.16777573459044e-20,"NP-"
"963","Limd2",2.0842187645924e-24,0.748387491712995,0.928,0.563,3.3405858358887e-20,"NP-"
"964","Entr1",2.17963790092405e-24,0.963432521979961,0.486,0.152,3.49352362760107e-20,"NP-"
"965","Elovl5",2.30424507666176e-24,0.757924198211982,0.642,0.244,3.69324400887347e-20,"NP-"
"966","Slain1",2.74946582994976e-24,0.686364218808553,0.579,0.199,4.40684383224347e-20,"NP-"
"967","Phf3",2.98508752704554e-24,0.674367000769875,0.481,0.149,4.78449828834859e-20,"NP-"
"968","Nrip1",3.42399535731267e-24,1.17028723451345,0.516,0.174,5.48797975870075e-20,"NP-"
"969","Atrx",4.03956352680182e-24,0.592833232062285,0.689,0.274,6.47461242075796e-20,"NP-"
"970","mt-Nd2",4.87486490373262e-24,0.659350721544814,0.558,0.201,7.81343346770264e-20,"NP-"
"971","Hnrnpf",4.88332558114521e-24,0.704977673541235,0.719,0.299,7.82699424145955e-20,"NP-"
"972","Cers2",5.02657707580989e-24,0.625940529000633,0.57,0.215,8.05659773710809e-20,"NP-"
"973","Gbp9",5.30069725134198e-24,1.10946384718318,0.409,0.118,8.49595755445093e-20,"NP-"
"974","Retreg1",5.59624008884765e-24,0.697448503665784,0.518,0.183,8.96965361440502e-20,"NP-"
"975","Rbm22",5.97876155448146e-24,0.843007786986149,0.512,0.165,9.58275901952288e-20,"NP-"
"976","Tomm22",6.22041062444477e-24,0.766969934710706,0.468,0.145,9.97007414886007e-20,"NP-"
"977","Stip1",6.89151482739302e-24,1.00660660651833,0.537,0.186,1.10457199653455e-19,"NP-"
"978","Hectd4",7.5742892072332e-24,0.884834897774278,0.419,0.113,1.21400707413534e-19,"NP-"
"979","Smarca5",8.56947505863916e-24,0.901340518607732,0.533,0.186,1.37351546239869e-19,"NP-"
"980","Copg1",1.15202341994779e-23,0.568861345117315,0.589,0.219,1.84646313749232e-19,"NP-"
"981","Adam10",1.22000378846409e-23,0.666544573611407,0.57,0.208,1.95542207215024e-19,"NP-"
"982","Zfp740",1.22971854285098e-23,0.812932693879469,0.46,0.145,1.97099288048155e-19,"NP-"
"983","Dcaf1",1.4081284581404e-23,1.26358828542296,0.356,0.079,2.25694829270743e-19,"NP-"
"984","Capns1",1.56203590224109e-23,0.76208791582864,0.677,0.285,2.50363114411202e-19,"NP-"
"985","Otud4",1.69795257024766e-23,0.758986869683637,0.46,0.14,2.72147837959295e-19,"NP-"
"986","Kcnab2",1.81195145970159e-23,0.712850535750831,0.865,0.457,2.9041957996097e-19,"NP-"
"987","Eif3d",1.99200412608082e-23,0.674153842741705,0.591,0.217,3.19278421328234e-19,"NP-"
"988","Cdv3",2.12745461430425e-23,0.956777530401913,0.5,0.158,3.40988425580685e-19,"NP-"
"989","Ube2q1",2.13190577542185e-23,0.673137210421834,0.651,0.256,3.41701857684614e-19,"NP-"
"990","Psma6",3.23659052618941e-23,0.769752162427346,0.593,0.224,5.18760729537638e-19,"NP-"
"991","Cbx3",3.63783898432696e-23,1.00673837955475,0.456,0.143,5.83072832407926e-19,"NP-"
"992","Arid1b",4.43030861461836e-23,0.666486932805244,0.595,0.229,7.10089864751031e-19,"NP-"
"993","Zfand6",4.49731017736674e-23,0.723335812410072,0.57,0.213,7.2082887522834e-19,"NP-"
"994","Panx1",4.87442423776464e-23,1.5391769251712,0.391,0.1,7.81272716828917e-19,"NP-"
"995","Emsy",5.40240553903094e-23,0.813507141361919,0.437,0.115,8.65897559795879e-19,"NP-"
"996","Ddx39b",7.241575329454e-23,0.699138039832448,0.707,0.301,1.16067969380489e-18,"NP-"
"997","Lrrc8c",7.8839561114816e-23,0.804118057330403,0.618,0.247,1.26364048554827e-18,"NP-"
"998","Mob3a",7.98361567200792e-23,0.623090744917815,0.57,0.219,1.27961391990943e-18,"NP-"
"999","B2m",9.25375015433117e-23,0.680369111303675,0.954,0.629,1.4831910747362e-18,"NP-"
"1000","Rbms1",9.97567910626277e-23,0.533626268265916,0.658,0.274,1.5989018471518e-18,"NP-"
"1001","Kmt2c",1.04586217309098e-22,0.828085967137129,0.467,0.154,1.67630789103022e-18,"NP-"
"1002","Hdlbp",1.36581385334767e-22,0.662034333604687,0.579,0.222,2.18912644414565e-18,"NP-"
"1003","Gatad2a",1.47585991694891e-22,0.6125081776115,0.675,0.278,2.36550827488572e-18,"NP-"
"1004","Sp3",1.48387753430121e-22,0.539081255814539,0.707,0.301,2.37835891197798e-18,"NP-"
"1005","Ms4a6b",1.54417168359261e-22,0.820391408749882,0.761,0.389,2.47499837446224e-18,"NP-"
"1006","Agfg1",1.56579888804582e-22,0.541315190465107,0.672,0.274,2.50966245775985e-18,"NP-"
"1007","Trim33",1.78179633202264e-22,0.928352552790332,0.451,0.143,2.85586316096589e-18,"NP-"
"1008","Aldh18a1",1.94386944263705e-22,0.82841316106,0.407,0.115,3.11563394265866e-18,"NP-"
"1009","Chtop",1.9910015585178e-22,0.543962913840107,0.761,0.339,3.19117729799233e-18,"NP-"
"1010","Setx",2.29906962576171e-22,0.63878646677734,0.533,0.188,3.68494879617088e-18,"NP-"
"1011","Dock2",2.48681689107043e-22,0.645964684501053,0.977,0.686,3.98587011300769e-18,"NP-"
"1012","Cog5",3.37235346665697e-22,0.517918999269899,0.546,0.192,5.4052081363578e-18,"NP-"
"1013","Smarcc1",3.76482230663455e-22,0.930045612603448,0.479,0.163,6.03425719307386e-18,"NP-"
"1014","Irf9",3.85837318453012e-22,0.722536174208672,0.586,0.242,6.18420054016487e-18,"NP-"
"1015","Ddx24",3.91181832788822e-22,0.630353557184098,0.791,0.353,6.26986241593924e-18,"NP-"
"1016","Kif1b",4.054253847034e-22,1.00134731949176,0.419,0.127,6.49815806602609e-18,"NP-"
"1017","Psmc5",4.12327246873546e-22,0.631941645901672,0.593,0.233,6.6087811128892e-18,"NP-"
"1018","Capza2",4.22712090452584e-22,0.689678481238587,0.482,0.167,6.77522938577402e-18,"NP-"
"1019","Tmf1",4.34065833471081e-22,0.737780453392072,0.528,0.186,6.95720717887449e-18,"NP-"
"1020","Capza1",4.39849023378331e-22,0.545861173625384,0.579,0.226,7.04990014670789e-18,"NP-"
"1021","Sfswap",4.62257333009853e-22,0.619649489319355,0.521,0.188,7.40906053348193e-18,"NP-"
"1022","Herc2",5.2224899758773e-22,0.59626245212644,0.509,0.174,8.37060693333614e-18,"NP-"
"1023","Dhx15",5.77077111058467e-22,0.595139993144107,0.74,0.337,9.2493919360451e-18,"NP-"
"1024","Akna",6.43733150116051e-22,0.626191214844119,0.905,0.491,1.03177549300601e-17,"NP-"
"1025","Zfp592",7.10676306995058e-22,0.52586135532869,0.542,0.199,1.13907198485168e-17,"NP-"
"1026","Arpp19",8.39096255313707e-22,1.10308746557146,0.379,0.102,1.34490347801681e-17,"NP-"
"1027","Tent2",1.02605793834149e-21,1.3090381649961,0.335,0.077,1.64456566357373e-17,"NP-"
"1028","Myl12b",1.06808471672461e-21,0.6401042213872,0.805,0.391,1.7119261839662e-17,"NP-"
"1029","Ttc39b",1.17351701057419e-21,0.610790105472313,0.718,0.312,1.88091306454831e-17,"NP-"
"1030","Rnf115",1.37392623438634e-21,0.654411218763241,0.504,0.183,2.20212896847443e-17,"NP-"
"1031","Irgm2",1.59052273986288e-21,1.28465160501892,0.418,0.145,2.54928984745222e-17,"NP-"
"1032","Scp2",1.74359309690408e-21,0.581871387478148,0.444,0.158,2.79463101571786e-17,"NP-"
